,Precio,País_encoded,roble,cuero,polvo de vainilla,cereza,Ligero/Poderoso,Carneadobada,Seco/Dulce,NerelloMascalese,chocolate,Montepulciano,Cerdo,Quesodelechedecabra
73,0.007100146167905174,0.5572015010562748,0.0,0.0,1.0,0.0,0.7647058823529411,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0
74,0.001827672729502796,0.46923927943539745,1.0,1.0,0.0,1.0,0.6941176470588236,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0
75,0.0004535566813031342,0.5572015010562748,0.0,1.0,0.0,1.0,0.7176470588235293,0.0,0.14516129032258066,0.0,0.0,0.0,0.0,0.0
76,0.004979284954609897,0.5572015010562748,1.0,0.0,0.0,0.0,0.4117647058823529,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0
77,0.0009635209903605267,0.2618128191556792,0.0,0.0,1.0,0.0,0.788235294117647,0.0,0.2903225806451613,0.0,0.0,0.0,0.0,0.0
78,0.0007742930763244396,0.2618128191556792,1.0,1.0,0.0,0.0,0.7058823529411764,0.0,0.24193548387096775,0.0,0.0,0.0,0.0,0.0
79,0.0008634958364939642,0.4434267192845951,1.0,1.0,0.0,0.0,0.5858823529411764,0.0,0.16129032258064516,0.0,1.0,0.0,0.0,0.0
80,0.0010930617634008289,0.5572015010562748,0.0,0.0,1.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0005355445123413002,0.2618128191556792,1.0,1.0,0.0,0.0,0.9411764705882353,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0
82,0.0005480066626591014,0.2618128191556792,1.0,1.0,0.0,0.0,0.6470588235294118,0.0,0.0967741935483871,0.0,1.0,0.0,0.0,0.0
83,0.0013718203889305932,0.45812194313344534,0.0,0.0,0.0,1.0,0.7058823529411764,0.0,0.5967741935483871,0.0,0.0,0.0,0.0,0.0
84,0.0003459886469810605,0.2618128191556792,0.0,1.0,0.0,1.0,0.611764705882353,0.0,0.1129032258064516,0.0,0.0,0.0,0.0,0.0
85,0.0006673809446506711,0.46923927943539745,0.0,0.0,1.0,0.0,0.6235294117647059,0.0,0.4516129032258064,0.0,0.0,0.0,0.0,0.0
86,0.06755239760293817,0.2618128191556792,1.0,1.0,0.0,0.0,0.9529411764705882,0.0,0.03225806451612903,0.0,1.0,0.0,0.0,0.0
