,Aves,Carneadobada,Carnedecaza,Cerdo,Champiñones,Comidapicante,Cordero,Desconocido,Lacomidabasuravale,Maridajes,Nodisponible,Pasta,Pescadoazul,Pescadoblanco,Quesoazul,Quesocurado,Quesodelechedecabra,Quesotiernoycremoso,Ternera,Terneralechal,Vegetariana,ID
19031,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,6247859
19032,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20662
19033,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,3230035
19034,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1188387
19035,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1151275
19036,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1665992
19037,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1803117
19038,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1296001
19039,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1731184
19040,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1761221
19041,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1146833
19042,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,99968
19043,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,99405
19044,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2101116
19045,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,7687099
19046,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1186851
19047,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1134967
19048,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1958053
19049,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2107009
19050,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1684942
19051,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,23362
19052,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3151489
19053,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1235009
19054,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2029450
19055,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1704918
19056,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,79373
19057,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2399477
19058,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2699182
19059,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,3504926
19060,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,5296468
19061,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,2835094
19062,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,11235960
19063,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1238211
19064,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1253619
19065,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,5678643
19066,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1112386
19067,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1227784
19068,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1205686
19069,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1228702
19070,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,7833491
19071,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5920850
19072,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,7936
19073,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,2615644
19074,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1195177
19075,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,2394146
19076,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1276374
19077,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2570269
19078,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4122450
19079,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,1228934
19080,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1954914
19081,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1215162
19082,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1201068
19083,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,20983
19084,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1525045
19085,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,5217637
19086,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,10238145
19087,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,7104549
19088,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1253802
19089,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,27314
19090,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,76165
19091,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1726554
19092,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,6869196
19093,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1650336
19094,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1718219
19095,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,22953
19096,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1225018
19097,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,2459031
19098,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1188137
19099,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,7142713
19100,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,5982518
19101,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,22910
19102,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,1415117
19103,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1687423
19104,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,10129679
19105,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,5006161
19106,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1625958
19107,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,1142329
19108,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,9578660
19109,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,11078630
19110,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,4739785
19111,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,8280073
19112,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1136764
19113,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,2302333
19114,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2658078
19115,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4953558
19116,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1188871
19117,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1960378
19118,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,84515
19119,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1117354
19120,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1112517
19121,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1130215
19122,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1112521
19123,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,5312845
19124,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,21948
19125,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1604791
19126,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,86847
19127,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1182049
19128,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1478534
19129,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,6167
19130,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4953
19131,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2672511
19132,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21813
19133,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1308125
19134,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,2120027
19135,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1159195
19136,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1227022
19137,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1192025
19138,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1497308
19139,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,18439
19140,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4573332
19141,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,20124
19142,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,73631
19143,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,11283563
19144,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2652179
19145,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,7274855
19146,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,3157619
19147,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,2123227
19148,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,9474703
19149,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,65994
19150,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3075581
19151,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,10225184
19152,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,6656276
19153,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2244783
19154,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,10122371
19155,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,82472
19156,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1108476
19157,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,13145
19158,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2391054
19159,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1451527
19160,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1191673
19161,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2642047
19162,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1142004
19163,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1193657
19164,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1183159
19165,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,98196
19166,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,12008552
19167,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1143764
19168,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,100750
19169,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,9176420
19170,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1184093
19171,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1196472
19172,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,11145181
19173,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,3166883
19174,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,6045215
19175,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,2410272
19176,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1270195
19177,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,88446
19178,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1108374
19179,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,5678192
19180,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,25764
19181,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,4387135
19182,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,10122726
19183,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1425054
19184,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1905892
19185,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,8686159
19186,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1177851
19187,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1242319
19188,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,7538707
19189,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1206659
19190,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1206028
19191,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4670172
19192,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,2528012
19193,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,5032271
19194,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1109396
19195,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,7304748
19196,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,88392
19197,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1207218
19198,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,6537113
19199,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1392313
19200,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1127719
19201,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1931968
19202,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1751998
19203,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,2008310
19204,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,6334246
19205,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,22682
19206,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4500694
19207,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1220758
19208,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,24155
19209,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,5247944
19210,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1101323
19211,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,4054408
19212,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1135006
19213,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1666753
19214,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1423115
19215,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,79531
19216,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1189917
19217,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,45624
19218,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,45654
19219,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1514484
19220,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1291898
19221,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1283060
19222,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,85439
19223,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,8559247
19224,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,3053
19225,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,10491085
19226,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1123953
19227,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,2243306
19228,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,24132
19229,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2872937
19230,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1127388
19231,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1859604
19232,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1169848
19233,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2001541
19234,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1301872
19235,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1128236
19236,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,10443811
19237,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,22336
19238,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1222951
19239,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,78654
19240,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14295
19241,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,3781108
19242,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1209881
19243,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,4611912
19244,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,7385
19245,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1499928
19246,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2047824
19247,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1098914
19248,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1184962
19249,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1127385
19250,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1456299
19251,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,736459
19252,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,5953599
19253,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1208876
19254,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,94855
19255,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1126576
19256,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5811659
19257,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,12733197
19258,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,5292514
19259,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,5441064
19260,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4384856
19261,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2052117
19262,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1174918
19263,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,90855
19264,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2622783
19265,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,12385490
19266,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1188603
19267,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1540141
19268,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1964583
19269,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1216909
19270,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,4354922
19271,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,4680106
19272,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1306951
19273,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2615864
19274,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1237060
19275,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1224636
19276,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,23390
19277,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,10685470
19278,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,9214
19279,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1197511
19280,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,10134244
19281,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,3198296
19282,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7039536
19283,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2977
19284,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,10410149
19285,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,9224246
19286,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,73200
19287,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,7037838
19288,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,4663154
19289,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1108890
19290,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2695249
19291,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,82766
19292,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,7051881
19293,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1399788
19294,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,7375518
19295,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2163947
19296,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1849054
19297,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,9446059
19298,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,8996354
19299,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1209043
19300,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2130
19301,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2392903
19302,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,6860503
19303,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1157736
19304,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1176014
19305,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1793727
19306,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,736588
19307,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,3333807
19308,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1980279
19309,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1675
19310,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,75773
19311,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1386572
19312,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1235058
19313,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,8040895
